anio,mes,departamento,municipio,indicador,atractivo,categoria,colegio,prestador,registro_nacional_de_turismo,direccion,pais_origen,valor
2018,4,HUILA,LA PLATA,Visitantes extranjeros no residentes,,,,,,,,1
2018,4,HUILA,NEIVA,Llegadas internacionales,,,,,,,,166
2018,4,HUILA,NEIVA,Salidas internacionales,,,,,,,,225
2018,4,HUILA,NEIVA,Visitantes extranjeros no residentes,,,,,,,,199
2018,4,HUILA,NEIVA,llegadas pasajeros Nacionales,,,,,,,,11078
2018,4,HUILA,PITALITO,Visitantes extranjeros no residentes,,,,,,,,21
2018,4,HUILA,PITALITO,llegadas pasajeros Nacionales,,,,,,,,897
2018,4,HUILA,RIVERA,Visitantes extranjeros no residentes,,,,,,,,2
2018,4,HUILA,,Visitantes No Residentes por origen,,,,,,,Alemania,11.0
2018,4,HUILA,,Visitantes No Residentes por origen,,,,,,,Argentina,14.0
2018,4,HUILA,,Visitantes No Residentes por origen,,,,,,,Bolivia,1.0
2018,4,HUILA,,Visitantes No Residentes por origen,,,,,,,Brasil,7.0
2018,4,HUILA,,Visitantes No Residentes por origen,,,,,,,Canadá,4.0
2018,4,HUILA,,Visitantes No Residentes por origen,,,,,,,Chile,9.0
2018,4,HUILA,,Visitantes No Residentes por origen,,,,,,,China,2.0
2018,4,HUILA,,Visitantes No Residentes por origen,,,,,,,Costa Rica,6.0
2018,4,HUILA,,Visitantes No Residentes por origen,,,,,,,Cuba,1.0
2018,4,HUILA,,Visitantes No Residentes por origen,,,,,,,Ecuador,65.0
2018,4,HUILA,,Visitantes No Residentes por origen,,,,,,,España,11.0
2018,4,HUILA,,Visitantes No Residentes por origen,,,,,,,Estados Unidos,39.0
2018,4,HUILA,,Visitantes No Residentes por origen,,,,,,,Francia,12.0
2018,4,HUILA,,Visitantes No Residentes por origen,,,,,,,Israel,2.0
2018,4,HUILA,,Visitantes No Residentes por origen,,,,,,,Italia,7.0
2018,4,HUILA,,Visitantes No Residentes por origen,,,,,,,México,26.0
2018,4,HUILA,,Visitantes No Residentes por origen,,,,,,,Nicaragua,1.0
2018,4,HUILA,,Visitantes No Residentes por origen,,,,,,,Panamá,7.0
2018,4,HUILA,,Visitantes No Residentes por origen,,,,,,,Países Bajos,3.0
2018,4,HUILA,,Visitantes No Residentes por origen,,,,,,,Perú,10.0
2018,4,HUILA,,Visitantes No Residentes por origen,,,,,,,Polonia,1.0
2018,4,HUILA,,Visitantes No Residentes por origen,,,,,,,Portugal,1.0
2018,4,HUILA,,Visitantes No Residentes por origen,,,,,,,Reino Unido,5.0
2018,4,HUILA,,Visitantes No Residentes por origen,,,,,,,Rusia,1.0
2018,4,HUILA,,Visitantes No Residentes por origen,,,,,,,Suecia,2.0
2018,4,HUILA,,Visitantes No Residentes por origen,,,,,,,Suiza,3.0
