anio,mes,departamento,municipio,indicador,atractivo,categoria,colegio,prestador,registro_nacional_de_turismo,direccion,pais_origen,valor
2019,6,TOLIMA,CUNDAY,Visitantes extranjeros no residentes,,,,,,,,1
2019,6,TOLIMA,ESPINAL,Visitantes extranjeros no residentes,,,,,,,,58
2019,6,TOLIMA,FLANDES,llegadas pasajeros Nacionales,,,,,,,,72
2019,6,TOLIMA,FRESNO,Visitantes extranjeros no residentes,,,,,,,,5
2019,6,TOLIMA,GUAMO,Visitantes extranjeros no residentes,,,,,,,,1
2019,6,TOLIMA,HONDA,Visitantes extranjeros no residentes,,,,,,,,5
2019,6,TOLIMA,ICONONZO,Visitantes extranjeros no residentes,,,,,,,,1
2019,6,TOLIMA,MARIQUITA,Visitantes extranjeros no residentes,,,,,,,,7
2019,6,TOLIMA,MARIQUITA,llegadas pasajeros Nacionales,,,,,,,,23
2019,6,TOLIMA,MELGAR,Visitantes extranjeros no residentes,,,,,,,,50
2019,6,TOLIMA,PIEDRAS,Visitantes extranjeros no residentes,,,,,,,,1
2019,6,TOLIMA,PLANADAS,Visitantes extranjeros no residentes,,,,,,,,1
2019,6,TOLIMA,SALDAÑA,Visitantes extranjeros no residentes,,,,,,,,1
2019,6,TOLIMA,SAN LUIS,Visitantes extranjeros no residentes,,,,,,,,1
2019,6,TOLIMA,SANTA ISABEL,Visitantes extranjeros no residentes,,,,,,,,2
2019,6,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Alemania,28.0
2019,6,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Antillas Neerlandesas,1.0
2019,6,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Argentina,39.0
2019,6,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Australia,5.0
2019,6,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Austria,1.0
2019,6,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Bolivia,1.0
2019,6,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Brasil,26.0
2019,6,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Bélgica,8.0
2019,6,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Canadá,11.0
2019,6,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Chile,22.0
2019,6,TOLIMA,,Visitantes No Residentes por origen,,,,,,,China,5.0
2019,6,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Costa Rica,13.0
2019,6,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Cuba,11.0
2019,6,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Ecuador,12.0
2019,6,TOLIMA,,Visitantes No Residentes por origen,,,,,,,El Salvador,1.0
2019,6,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Eslovaquia,1.0
2019,6,TOLIMA,,Visitantes No Residentes por origen,,,,,,,España,51.0
2019,6,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Estados Unidos,263.0
2019,6,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Estonia,1.0
2019,6,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Finlandia,1.0
2019,6,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Francia,12.0
2019,6,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Grecia,1.0
2019,6,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Guatemala,11.0
2019,6,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Honduras,3.0
2019,6,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Hungría,1.0
2019,6,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Italia,16.0
2019,6,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Japón,4.0
2019,6,TOLIMA,,Visitantes No Residentes por origen,,,,,,,México,73.0
2019,6,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Nicaragua,2.0
2019,6,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Nueva Zelanda,3.0
2019,6,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Panamá,32.0
2019,6,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Paraguay,2.0
2019,6,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Países Bajos,7.0
2019,6,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Perú,67.0
2019,6,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Polonia,1.0
2019,6,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Reino Unido,10.0
2019,6,TOLIMA,,Visitantes No Residentes por origen,,,,,,,República Dominicana,7.0
2019,6,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Rusia,9.0
2019,6,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Sudáfrica,1.0
2019,6,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Suecia,3.0
2019,6,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Suiza,6.0
2019,6,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Turquía,1.0
2019,6,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Uruguay,2.0
2019,6,TOLIMA,,Visitantes No Residentes total por departamento,,,,,,,,775.0
2019,6,TOLIMA,Ibagué,Visitantes por atractivo,Parque Nacional Natural Nevados,,,,,,,4095.0
2019,7,TOLIMA,ALPUJARRA,Visitantes extranjeros no residentes,,,,,,,,2
2019,7,TOLIMA,CAJAMARCA,Visitantes extranjeros no residentes,,,,,,,,2
2019,7,TOLIMA,CHAPARRAL,Visitantes extranjeros no residentes,,,,,,,,12
2019,7,TOLIMA,CHAPARRAL,llegadas pasajeros Nacionales,,,,,,,,10
2019,7,TOLIMA,ESPINAL,Visitantes extranjeros no residentes,,,,,,,,80
2019,7,TOLIMA,FALAN,Visitantes extranjeros no residentes,,,,,,,,2
2019,7,TOLIMA,FLANDES,Visitantes extranjeros no residentes,,,,,,,,5
2019,7,TOLIMA,FLANDES,llegadas pasajeros Nacionales,,,,,,,,44
2019,7,TOLIMA,GUAMO,Visitantes extranjeros no residentes,,,,,,,,1
2019,7,TOLIMA,HONDA,Visitantes extranjeros no residentes,,,,,,,,12
2019,7,TOLIMA,ICONONZO,Visitantes extranjeros no residentes,,,,,,,,4
2019,7,TOLIMA,MARIQUITA,Visitantes extranjeros no residentes,,,,,,,,1
2019,7,TOLIMA,MARIQUITA,llegadas pasajeros Nacionales,,,,,,,,12
2019,7,TOLIMA,MELGAR,Visitantes extranjeros no residentes,,,,,,,,66
2019,7,TOLIMA,MELGAR,llegadas pasajeros Nacionales,,,,,,,,44
2019,7,TOLIMA,PRADO,Visitantes extranjeros no residentes,,,,,,,,1
2019,7,TOLIMA,SAN LUIS,Visitantes extranjeros no residentes,,,,,,,,1
2019,7,TOLIMA,VENADILLO,Visitantes extranjeros no residentes,,,,,,,,1
2019,7,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Alemania,32.0
2019,7,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Argentina,15.0
2019,7,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Aruba,3.0
2019,7,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Australia,4.0
2019,7,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Austria,11.0
2019,7,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Bolivia,1.0
2019,7,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Brasil,17.0
2019,7,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Bélgica,1.0
2019,7,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Canadá,14.0
2019,7,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Chile,14.0
2019,7,TOLIMA,,Visitantes No Residentes por origen,,,,,,,China,3.0
2019,7,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Corea del Sur,1.0
2019,7,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Costa Rica,7.0
2019,7,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Cuba,18.0
2019,7,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Curazao,1.0
2019,7,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Dinamarca,1.0
2019,7,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Ecuador,28.0
2019,7,TOLIMA,,Visitantes No Residentes por origen,,,,,,,El Salvador,3.0
2019,7,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Eslovaquia,1.0
2019,7,TOLIMA,,Visitantes No Residentes por origen,,,,,,,España,41.0
2019,7,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Estados Unidos,197.0
2019,7,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Estonia,1.0
2019,7,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Francia,13.0
2019,7,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Guatemala,5.0
2019,7,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Honduras,3.0
2019,7,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Italia,5.0
2019,7,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Japón,1.0
2019,7,TOLIMA,,Visitantes No Residentes por origen,,,,,,,México,42.0
2019,7,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Nicaragua,1.0
2019,7,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Nigeria,1.0
2019,7,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Panamá,18.0
2019,7,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Paraguay,3.0
2019,7,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Países Bajos,17.0
2019,7,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Perú,92.0
2019,7,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Polonia,1.0
2019,7,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Portugal,4.0
2019,7,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Puerto Rico,2.0
2019,7,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Qatar,2.0
2019,7,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Reino Unido,11.0
2019,7,TOLIMA,,Visitantes No Residentes por origen,,,,,,,República Dominicana,2.0
2019,7,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Rusia,6.0
2019,7,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Sudáfrica,1.0
2019,7,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Suiza,5.0
2019,7,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Trinidad y Tobago,1.0
2019,7,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Uruguay,1.0
2019,7,TOLIMA,,Visitantes No Residentes total por departamento,,,,,,,,651.0
2019,7,TOLIMA,Ibagué,Visitantes por atractivo,Parque Nacional Natural Nevados,,,,,,,3780.0
2019,8,TOLIMA,ALPUJARRA,Visitantes extranjeros no residentes,,,,,,,,2
2019,8,TOLIMA,AMBALEMA,Visitantes extranjeros no residentes,,,,,,,,1
2019,8,TOLIMA,AMBALEMA,llegadas pasajeros Nacionales,,,,,,,,17
2019,8,TOLIMA,ARMERO,Visitantes extranjeros no residentes,,,,,,,,1
2019,8,TOLIMA,CAJAMARCA,Visitantes extranjeros no residentes,,,,,,,,2
2019,8,TOLIMA,CHAPARRAL,Visitantes extranjeros no residentes,,,,,,,,4
2019,8,TOLIMA,CHAPARRAL,llegadas pasajeros Nacionales,,,,,,,,12
2019,8,TOLIMA,ESPINAL,Visitantes extranjeros no residentes,,,,,,,,5
2019,8,TOLIMA,FLANDES,Visitantes extranjeros no residentes,,,,,,,,6
2019,8,TOLIMA,FLANDES,llegadas pasajeros Nacionales,,,,,,,,58
2019,8,TOLIMA,FRESNO,Visitantes extranjeros no residentes,,,,,,,,2
2019,8,TOLIMA,GUAMO,Visitantes extranjeros no residentes,,,,,,,,6
2019,8,TOLIMA,HONDA,Visitantes extranjeros no residentes,,,,,,,,4
2019,8,TOLIMA,MARIQUITA,Visitantes extranjeros no residentes,,,,,,,,4
2019,8,TOLIMA,MARIQUITA,llegadas pasajeros Nacionales,,,,,,,,48
2019,8,TOLIMA,MELGAR,Visitantes extranjeros no residentes,,,,,,,,207
2019,8,TOLIMA,MURILLO,Visitantes extranjeros no residentes,,,,,,,,1
2019,8,TOLIMA,NATAGAIMA,Visitantes extranjeros no residentes,,,,,,,,1
2019,8,TOLIMA,NATAGAIMA,llegadas pasajeros Nacionales,,,,,,,,21
2019,8,TOLIMA,ORTEGA,Visitantes extranjeros no residentes,,,,,,,,1
2019,8,TOLIMA,PLANADAS,Visitantes extranjeros no residentes,,,,,,,,3
2019,8,TOLIMA,SALDAÑA,Visitantes extranjeros no residentes,,,,,,,,4
2019,8,TOLIMA,SALDAÑA,llegadas pasajeros Nacionales,,,,,,,,13
2019,8,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Alemania,14.0
2019,8,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Antillas Neerlandesas,1.0
2019,8,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Argentina,69.0
2019,8,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Australia,1.0
2019,8,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Austria,3.0
2019,8,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Bolivia,5.0
2019,8,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Brasil,29.0
2019,8,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Bélgica,3.0
2019,8,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Canadá,15.0
2019,8,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Chile,24.0
2019,8,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Corea del Sur,3.0
2019,8,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Costa Rica,4.0
2019,8,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Cuba,6.0
2019,8,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Ecuador,28.0
2019,8,TOLIMA,,Visitantes No Residentes por origen,,,,,,,El Salvador,6.0
2019,8,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Eslovaquia,1.0
2019,8,TOLIMA,,Visitantes No Residentes por origen,,,,,,,España,52.0
2019,8,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Estados Unidos,158.0
2019,8,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Estonia,1.0
2019,8,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Finlandia,1.0
2019,8,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Francia,22.0
2019,8,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Guatemala,5.0
2019,8,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Honduras,1.0
2019,8,TOLIMA,,Visitantes No Residentes por origen,,,,,,,India,2.0
2019,8,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Irlanda,1.0
2019,8,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Israel,3.0
2019,8,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Italia,16.0
2019,8,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Japón,1.0
2019,8,TOLIMA,,Visitantes No Residentes por origen,,,,,,,México,36.0
2019,8,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Nicaragua,1.0
2019,8,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Noruega,1.0
2019,8,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Panamá,4.0
2019,8,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Paraguay,9.0
2019,8,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Países Bajos,7.0
2019,8,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Perú,99.0
2019,8,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Polonia,1.0
2019,8,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Puerto Rico,1.0
2019,8,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Reino Unido,15.0
2019,8,TOLIMA,,Visitantes No Residentes por origen,,,,,,,República Dominicana,8.0
2019,8,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Rumania,1.0
2019,8,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Rusia,7.0
2019,8,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Serbia,1.0
2019,8,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Suecia,1.0
2019,8,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Suiza,3.0
2019,8,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Trinidad y Tobago,3.0
2019,8,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Uruguay,1.0
2019,8,TOLIMA,,Visitantes No Residentes total por departamento,,,,,,,,674.0
2019,8,TOLIMA,Ibagué,Visitantes por atractivo,Parque Nacional Natural Nevados,,,,,,,3634.0
2019,9,TOLIMA,ALPUJARRA,Visitantes extranjeros no residentes,,,,,,,,1
2019,9,TOLIMA,AMBALEMA,llegadas pasajeros Nacionales,,,,,,,,3
2019,9,TOLIMA,CAJAMARCA,Visitantes extranjeros no residentes,,,,,,,,1
2019,9,TOLIMA,CHAPARRAL,Visitantes extranjeros no residentes,,,,,,,,3
2019,9,TOLIMA,CHAPARRAL,llegadas pasajeros Nacionales,,,,,,,,8
2019,9,TOLIMA,ESPINAL,Visitantes extranjeros no residentes,,,,,,,,13
2019,9,TOLIMA,FLANDES,llegadas pasajeros Nacionales,,,,,,,,37
2019,9,TOLIMA,FRESNO,Visitantes extranjeros no residentes,,,,,,,,1
2019,9,TOLIMA,GUAMO,Visitantes extranjeros no residentes,,,,,,,,2
2019,9,TOLIMA,HONDA,Visitantes extranjeros no residentes,,,,,,,,5
2019,9,TOLIMA,MARIQUITA,Visitantes extranjeros no residentes,,,,,,,,1
2019,9,TOLIMA,MARIQUITA,llegadas pasajeros Nacionales,,,,,,,,28
2019,9,TOLIMA,MELGAR,Visitantes extranjeros no residentes,,,,,,,,63
2019,9,TOLIMA,MELGAR,llegadas pasajeros Nacionales,,,,,,,,46
2019,9,TOLIMA,NATAGAIMA,Visitantes extranjeros no residentes,,,,,,,,3
2019,9,TOLIMA,NATAGAIMA,llegadas pasajeros Nacionales,,,,,,,,21
2019,9,TOLIMA,PLANADAS,Visitantes extranjeros no residentes,,,,,,,,1
2019,9,TOLIMA,PRADO,Visitantes extranjeros no residentes,,,,,,,,1
2019,9,TOLIMA,SALDAÑA,llegadas pasajeros Nacionales,,,,,,,,13
2019,9,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Alemania,6.0
2019,9,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Argentina,16.0
2019,9,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Aruba,1.0
2019,9,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Australia,1.0
2019,9,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Austria,1.0
2019,9,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Azerbaiyán,1.0
2019,9,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Bolivia,3.0
2019,9,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Brasil,21.0
2019,9,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Bélgica,3.0
2019,9,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Canadá,5.0
2019,9,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Chile,28.0
2019,9,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Corea del Sur,3.0
2019,9,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Costa Rica,23.0
2019,9,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Cuba,5.0
2019,9,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Curazao,1.0
2019,9,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Ecuador,21.0
2019,9,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Egipto,1.0
2019,9,TOLIMA,,Visitantes No Residentes por origen,,,,,,,España,32.0
2019,9,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Estados Unidos,105.0
2019,9,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Francia,8.0
2019,9,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Grecia,1.0
2019,9,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Guatemala,4.0
2019,9,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Honduras,1.0
2019,9,TOLIMA,,Visitantes No Residentes por origen,,,,,,,India,1.0
2019,9,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Indonesia,2.0
2019,9,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Israel,1.0
2019,9,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Italia,7.0
2019,9,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Japón,1.0
2019,9,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Kenia,2.0
2019,9,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Líbano,1.0
2019,9,TOLIMA,,Visitantes No Residentes por origen,,,,,,,México,80.0
2019,9,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Nicaragua,4.0
2019,9,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Noruega,1.0
2019,9,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Organismos internacionales,1.0
2019,9,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Panamá,14.0
2019,9,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Paraguay,1.0
2019,9,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Países Bajos,6.0
2019,9,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Perú,19.0
2019,9,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Portugal,1.0
2019,9,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Reino Unido,3.0
2019,9,TOLIMA,,Visitantes No Residentes por origen,,,,,,,República Checa,1.0
2019,9,TOLIMA,,Visitantes No Residentes por origen,,,,,,,República Dominicana,3.0
2019,9,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Rusia,3.0
2019,9,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Suiza,2.0
2019,9,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Túnez,1.0
2019,9,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Ucrania,2.0
2019,9,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Uruguay,4.0
2019,9,TOLIMA,,Visitantes No Residentes total por departamento,,,,,,,,452.0
2019,9,TOLIMA,Ibagué,Visitantes por atractivo,Parque Nacional Natural Nevados,,,,,,,2639.0
2019,10,TOLIMA,ALPUJARRA,Visitantes extranjeros no residentes,,,,,,,,1
2019,10,TOLIMA,AMBALEMA,Visitantes extranjeros no residentes,,,,,,,,1
2019,10,TOLIMA,CAJAMARCA,Visitantes extranjeros no residentes,,,,,,,,1
2019,10,TOLIMA,CHAPARRAL,Visitantes extranjeros no residentes,,,,,,,,4
2019,10,TOLIMA,CHAPARRAL,llegadas pasajeros Nacionales,,,,,,,,6
2019,10,TOLIMA,ESPINAL,Visitantes extranjeros no residentes,,,,,,,,9
2019,10,TOLIMA,FLANDES,Visitantes extranjeros no residentes,,,,,,,,2
2019,10,TOLIMA,FLANDES,llegadas pasajeros Nacionales,,,,,,,,65
2019,10,TOLIMA,HONDA,Visitantes extranjeros no residentes,,,,,,,,5
2019,10,TOLIMA,MARIQUITA,Visitantes extranjeros no residentes,,,,,,,,4
2019,10,TOLIMA,MARIQUITA,llegadas pasajeros Nacionales,,,,,,,,6
2019,10,TOLIMA,MELGAR,Visitantes extranjeros no residentes,,,,,,,,32
2019,10,TOLIMA,MELGAR,llegadas pasajeros Nacionales,,,,,,,,74
2019,10,TOLIMA,NATAGAIMA,llegadas pasajeros Nacionales,,,,,,,,44
2019,10,TOLIMA,PLANADAS,Visitantes extranjeros no residentes,,,,,,,,2
2019,10,TOLIMA,PRADO,Visitantes extranjeros no residentes,,,,,,,,3
2019,10,TOLIMA,SALDAÑA,Visitantes extranjeros no residentes,,,,,,,,2
2019,10,TOLIMA,SALDAÑA,llegadas pasajeros Nacionales,,,,,,,,12
2019,10,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Alemania,14.0
2019,10,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Argentina,21.0
2019,10,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Australia,4.0
2019,10,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Austria,1.0
2019,10,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Azerbaiyán,1.0
2019,10,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Bolivia,3.0
2019,10,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Brasil,6.0
2019,10,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Bulgaria,1.0
2019,10,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Bélgica,4.0
2019,10,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Canadá,6.0
2019,10,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Chile,17.0
2019,10,TOLIMA,,Visitantes No Residentes por origen,,,,,,,China,3.0
2019,10,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Costa Rica,11.0
2019,10,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Cuba,3.0
2019,10,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Ecuador,20.0
2019,10,TOLIMA,,Visitantes No Residentes por origen,,,,,,,El Salvador,2.0
2019,10,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Emiratos Árabes Unidos,1.0
2019,10,TOLIMA,,Visitantes No Residentes por origen,,,,,,,España,38.0
2019,10,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Estados Unidos,78.0
2019,10,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Francia,4.0
2019,10,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Guatemala,4.0
2019,10,TOLIMA,,Visitantes No Residentes por origen,,,,,,,India,1.0
2019,10,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Islas Caimán,1.0
2019,10,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Israel,1.0
2019,10,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Italia,8.0
2019,10,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Jamaica,1.0
2019,10,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Japón,1.0
2019,10,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Letonia,1.0
2019,10,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Moldavia,1.0
2019,10,TOLIMA,,Visitantes No Residentes por origen,,,,,,,México,37.0
2019,10,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Nicaragua,1.0
2019,10,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Panamá,14.0
2019,10,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Paraguay,7.0
2019,10,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Países Bajos,12.0
2019,10,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Perú,28.0
2019,10,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Polonia,1.0
2019,10,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Portugal,1.0
2019,10,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Puerto Rico,2.0
2019,10,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Reino Unido,12.0
2019,10,TOLIMA,,Visitantes No Residentes por origen,,,,,,,República Dominicana,7.0
2019,10,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Rusia,9.0
2019,10,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Serbia,1.0
2019,10,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Suecia,3.0
